icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT,accX_,accY_,accZ_,gyrX_,gyrY_,gyrZ_,magX_,magY_,magZ_,roll,pitch,yaw,roll_,pitch_,yaw_
161960.000000,-0.070312,-1.016113,-0.229980,16196.000000,-97.229004,-0.976562,14.522552,16196.000000,42.356796,25.530716,-11.484863,16196.000000,-0.082548,-0.987594,-0.133579,-27.066034,-26.258171,10.566946,0.828717,0.509550,-0.231487,3.582690,16.661566,14.653364,3.582690,16.661566,14.653364
161970.000000,-0.053711,-1.015136,-0.309082,16197.000000,-101.196289,10.555267,15.254974,16197.000000,42.206802,24.780716,-11.034866,16197.000000,-0.082587,-0.987253,-0.136054,-25.292788,-13.915519,9.846069,0.830318,0.509362,-0.226103,3.265901,17.476990,14.958113,3.265901,17.476990,14.958113
161980.000000,-0.048828,-1.048340,-0.364258,16198.000000,-106.445312,29.170990,15.865326,16198.000000,42.206802,24.630722,-9.084869,16198.000000,-0.081752,-0.986420,-0.142449,-24.800772,4.206342,9.032513,0.832253,0.508213,-0.221528,2.950348,18.334959,15.438432,2.950348,18.334959,15.438432
161990.000000,-0.070312,-1.049316,-0.375000,16199.000000,-106.445312,47.115326,14.766693,16199.000000,44.006790,24.630722,-9.084869,16199.000000,-0.080171,-0.984969,-0.152996,-19.235954,20.129301,6.619279,0.834939,0.506136,-0.216107,2.653561,19.188009,16.082491,2.653561,19.188009,16.082491
162000.000000,-0.147949,-1.065918,-0.375000,16200.000000,-105.590820,62.374115,14.034271,16200.000000,42.656799,26.430725,-8.484863,16200.000000,-0.078831,-0.982822,-0.166874,-13.254235,32.053520,4.736512,0.838038,0.503842,-0.209370,2.371238,20.031767,16.858891,2.371238,20.031767,16.858891
162010.000000,-0.196289,-1.112793,-0.347168,16201.000000,-108.520508,70.064545,14.217377,16201.000000,42.656799,25.080719,-6.834869,16201.000000,-0.079252,-0.979987,-0.182606,-11.350753,35.603306,3.871669,0.840820,0.502526,-0.201220,2.092013,20.905737,17.690132,2.092013,20.905737,17.690132
162020.000000,-0.219727,-1.107910,-0.357422,16202.000000,-114.379883,67.073822,17.086029,16202.000000,43.406799,25.080719,-6.834869,16202.000000,-0.082341,-0.976590,-0.198726,-12.368593,28.499752,5.634571,0.843476,0.501908,-0.191406,1.786340,21.838587,18.469461,1.786340,21.838587,18.469461
162030.000000,-0.201172,-1.071777,-0.366699,16203.000000,-119.689941,56.209564,20.687103,16203.000000,43.256790,27.030716,-6.084869,16203.000000,-0.087883,-0.972753,-0.214540,-12.727710,14.361103,7.926884,0.845991,0.501796,-0.180277,1.444633,22.823524,19.120045,1.444633,22.823524,19.120045
162040.000000,-0.213867,-1.026855,-0.384277,16204.000000,-124.389648,41.133881,21.236420,16204.000000,44.156799,27.630722,-5.634872,16204.000000,-0.095159,-0.968519,-0.230033,-11.665395,-2.658098,7.075204,0.847559,0.503318,-0.168273,1.095394,23.845512,19.603916,1.095394,23.845512,19.603916
162050.000000,-0.183594,-1.039062,-0.377930,16205.000000,-121.154785,19.771576,22.335052,16205.000000,43.555328,25.830719,-3.984863,16205.000000,-0.103418,-0.963944,-0.245187,-4.577513,-24.233637,6.794646,0.848304,0.506202,-0.155372,0.732130,24.841339,19.862865,0.732130,24.841339,19.862865
162060.000000,-0.165039,-1.061523,-0.365234,16206.000000,-118.896484,15.621185,20.687103,16206.000000,43.555328,27.180725,-3.083405,16206.000000,-0.111686,-0.959251,-0.259546,1.749876,-27.419218,3.885042,0.848976,0.509224,-0.141174,0.381933,25.812500,20.068909,0.381933,25.812500,20.068909
162070.000000,-0.120605,-1.079590,-0.377441,16207.000000,-120.971680,13.729095,19.283295,16207.000000,43.705338,27.180725,-3.083405,16207.000000,-0.118861,-0.954756,-0.272603,3.387496,-28.070177,1.441676,0.849516,0.512317,-0.125911,0.043389,26.800476,20.244671,0.043389,26.800476,20.244671
162080.000000,-0.082031,-1.075195,-0.421387,16208.000000,-126.098633,10.433197,17.635345,16208.000000,44.005325,26.580719,-2.183411,16208.000000,-0.123914,-0.950622,-0.284542,1.953940,-29.902521,-1.032924,0.849854,0.515312,-0.110463,-0.278839,27.833506,20.377558,-0.278839,27.833506,20.377558
162090.000000,-0.038574,-1.054199,-0.422363,16209.000000,-126.892090,5.428314,15.743256,16209.000000,44.005325,26.880722,-2.033401,16209.000000,-0.126049,-0.946850,-0.295949,4.780063,-33.100796,-3.526751,0.850280,0.517614,-0.095389,-0.579203,28.867523,20.451992,-0.579203,28.867523,20.451992
162100.000000,-0.040527,-1.051758,-0.431641,16210.000000,-124.572754,1.827240,15.682220,16210.000000,43.705338,26.880722,-2.033401,16210.000000,-0.125080,-0.943435,-0.307060,10.325356,-34.559254,-4.043733,0.850724,0.519286,-0.081310,-0.872349,29.871555,20.483562,-0.872349,29.871555,20.483562
162110.000000,-0.095703,-1.044922,-0.411621,16211.000000,-126.525879,2.071381,18.611908,16211.000000,44.305328,27.030716,-1.883408,16211.000000,-0.121914,-0.940339,-0.317647,11.273355,-32.085003,-1.640723,0.851053,0.520543,-0.068878,-1.185042,30.887379,20.512537,-1.185042,30.887379,20.512537
162120.000000,-0.128418,-1.038086,-0.444824,16212.000000,-128.601074,5.184174,21.785736,16212.000000,45.055328,24.630722,-0.683411,16212.000000,-0.118173,-0.937423,-0.327527,11.981384,-26.955891,0.797704,0.851854,0.520568,-0.057912,-1.518539,31.915100,20.567823,-1.518539,31.915100,20.567823
162130.000000,-0.165527,-1.021484,-0.458984,16213.000000,-130.004883,7.198334,22.762299,16213.000000,45.052399,24.930725,0.066559,16213.000000,-0.115192,-0.934444,-0.336966,13.226151,-23.211906,0.924012,0.853917,0.518238,-0.047489,-1.851790,32.947437,20.636839,-1.851790,32.947437,20.636839
162140.000000,-0.186523,-0.981933,-0.523437,16214.000000,-130.493164,6.587982,22.335052,16214.000000,43.552399,24.929749,0.067535,16214.000000,-0.113776,-0.931057,-0.346682,15.190845,-22.209000,-0.306715,0.856859,0.514205,-0.037219,-2.172979,33.975780,20.692362,-2.172979,33.975780,20.692362
162150.000000,-0.170410,-0.932129,-0.583496,16215.000000,-130.676270,7.198334,18.978119,16215.000000,43.102402,25.379745,-0.682434,16215.000000,-0.114073,-0.926791,-0.357835,17.223003,-20.039785,-4.234014,0.859615,0.510182,-0.027877,-2.455843,34.999126,20.747700,-2.455843,34.999126,20.747700
162160.000000,-0.153320,-0.909668,-0.604492,16216.000000,-132.202148,7.808685,18.001556,16216.000000,43.102402,26.579742,1.267548,16216.000000,-0.115531,-0.921281,-0.371342,17.732878,-17.979280,-5.534470,0.861433,0.507489,-0.019677,-2.726096,36.033783,20.805342,-2.726096,36.033783,20.805342
162170.000000,-0.158203,-0.944336,-0.594238,16217.000000,-133.422852,9.639740,15.010834,16217.000000,44.002396,26.579742,1.267548,16217.000000,-0.117528,-0.914594,-0.386916,18.424305,-14.858374,-8.630074,0.862085,0.506631,-0.011598,-2.965131,37.079266,20.879225,-2.965131,37.079266,20.879225
162180.000000,-0.139160,-0.955566,-0.594726,16218.000000,-136.718750,9.517670,14.156342,16218.000000,43.702408,24.629745,3.667542,16218.000000,-0.119641,-0.907151,-0.403440,17.002310,-13.814921,-9.386469,0.862208,0.506548,-0.002522,-3.194824,38.157051,20.950073,-3.194824,38.157051,20.950073
162190.000000,-0.139648,-0.975586,-0.570312,16219.000000,-137.756348,10.799408,16.109467,16219.000000,43.702408,24.479752,2.767548,16219.000000,-0.121496,-0.899466,-0.419761,17.797132,-11.465181,-7.357475,0.862667,0.505708,0.008009,-3.442654,39.244270,21.029869,-3.442654,39.244270,21.029869
162200.000000,-0.148926,-0.987304,-0.573730,16220.000000,-141.601562,13.423920,19.710541,16220.000000,43.702408,24.479752,2.767548,16220.000000,-0.122995,-0.892009,-0.434962,15.771518,-7.987481,-3.896858,0.863611,0.503804,0.018894,-3.723979,40.366978,21.130667,-3.723979,40.366978,21.130667
162210.000000,-0.149414,-0.942871,-0.583984,16221.000000,-146.118164,17.635345,23.311615,16221.000000,45.202408,24.779739,3.817535,16221.000000,-0.124308,-0.884965,-0.448758,13.216322,-3.257334,-0.715752,0.864881,0.501127,0.029196,-4.037869,41.529381,21.267794,-4.037869,41.529381,21.267794
162220.000000,-0.143066,-0.892090,-0.689453,16222.000000,-146.423340,28.987885,21.907806,16222.000000,45.194595,25.529739,5.167542,16222.000000,-0.125509,-0.877905,-0.462093,14.856849,7.913729,-2.589799,0.866260,0.498020,0.039608,-4.334530,42.688950,21.510166,-4.334530,42.688950,21.510166
162230.000000,-0.164551,-0.874023,-0.732422,16223.000000,-145.324707,41.927338,20.687103,16223.000000,44.444595,25.523392,5.166077,16223.000000,-0.126660,-0.869989,-0.476525,17.644554,19.623028,-4.119572,0.867269,0.495256,0.050667,-4.616241,43.833576,21.871101,-4.616241,43.833576,21.871101
162240.000000,-0.178223,-0.920410,-0.710937,16224.000000,-143.859863,49.434662,19.466400,16224.000000,44.444595,24.023392,6.216080,16224.000000,-0.128024,-0.860968,-0.492284,20.478859,25.066538,-5.503711,0.867849,0.492921,0.062181,-4.883842,44.961933,22.295141,-4.883842,44.961933,22.295141
162250.000000,-0.168457,-0.909668,-0.673828,16225.000000,-144.958496,52.486420,19.771576,16225.000000,44.444595,22.223404,6.216080,16225.000000,-0.129723,-0.851485,-0.508080,20.542719,25.690556,-5.289798,0.868755,0.489691,0.073942,-5.153173,46.099777,22.736551,-5.153173,46.099777,22.736551
162260.000000,-0.146973,-0.873535,-0.708984,16226.000000,-148.193359,53.157806,17.391205,16226.000000,44.294586,22.223404,6.216080,16226.000000,-0.131462,-0.842084,-0.523079,18.480125,23.887508,-7.642925,0.870558,0.484593,0.085423,-5.398006,47.267025,23.170465,-5.398006,47.267025,23.170465
162270.000000,-0.128418,-0.855469,-0.729980,16227.000000,-152.099609,48.763275,14.217377,16227.000000,43.994583,22.373398,8.166077,16227.000000,-0.132740,-0.832700,-0.537579,15.880861,17.301731,-10.526075,0.872903,0.478226,0.096647,-5.610521,48.469173,23.546789,-5.610521,48.469173,23.546789
162280.000000,-0.078125,-0.835449,-0.713867,16228.000000,-155.822754,48.824310,13.362885,16228.000000,44.144592,24.173401,8.616074,16228.000000,-0.132922,-0.823276,-0.551859,13.617734,15.472466,-10.905766,0.874807,0.472162,0.108519,-5.812698,49.703548,23.910616,-5.812698,49.703548,23.910616
162290.000000,-0.101074,-0.792969,-0.726562,16229.000000,-156.066895,48.091888,13.484955,16229.000000,44.145081,22.223404,11.616074,16229.000000,-0.131679,-0.813899,-0.565888,14.823387,12.981289,-10.277842,0.875693,0.467172,0.122113,-6.012399,50.935135,24.254530,-6.012399,50.935135,24.254530
162300.000000,-0.136230,-0.773926,-0.810547,16230.000000,-158.447266,49.739838,13.851166,16230.000000,44.295074,22.223892,11.616562,16230.000000,-0.129620,-0.804165,-0.580101,13.827120,12.929797,-9.430936,0.875840,0.462374,0.138257,-6.211023,52.185326,24.601194,-6.211023,52.185326,24.601194
162310.000000,-0.153320,-0.745605,-0.801269,16231.000000,-160.583496,50.533295,14.583588,16231.000000,44.295074,22.673889,11.016571,16231.000000,-0.127721,-0.793458,-0.595073,13.096841,12.016466,-8.270103,0.875511,0.457439,0.155664,-6.412608,53.452717,24.941774,-6.412608,53.452717,24.941774
162320.000000,-0.153809,-0.741211,-0.853027,16232.000000,-159.912109,50.838470,13.973236,16232.000000,44.295074,20.423889,13.866562,16232.000000,-0.126455,-0.781580,-0.610854,15.064771,10.668321,-8.461141,0.874924,0.452262,0.173112,-6.605103,54.710999,25.271751,-6.605103,54.710999,25.271751
162330.000000,-0.141113,-0.721680,-0.838379,16233.000000,-156.311035,50.289154,13.484955,16233.000000,44.595078,20.423889,13.866562,16233.000000,-0.125730,-0.768628,-0.627219,19.610826,8.577128,-8.487196,0.874465,0.445810,0.191217,-6.790954,55.932934,25.581364,-6.790954,55.932934,25.581364
162340.000000,-0.129395,-0.725097,-0.827148,16234.000000,-157.104492,47.420502,13.912201,16234.000000,43.245071,21.173889,14.916565,16234.000000,-0.125523,-0.754986,-0.643614,23.170807,4.412782,-7.603224,0.873891,0.438499,0.209841,-6.980266,57.125156,25.847284,-6.980266,57.125156,25.847284
162350.000000,-0.016602,-0.650391,-0.898437,16235.000000,-159.729004,37.166595,9.090424,16235.000000,43.395081,20.873886,15.216568,16235.000000,-0.125054,-0.740835,-0.659943,17.232834,-6.478484,-11.786598,0.872597,0.431800,0.228304,-7.121372,58.381897,25.999979,-7.121372,58.381897,25.999979
162360.000000,-0.013184,-0.599121,-0.913574,16236.000000,-159.423828,35.274506,6.221771,16236.000000,43.994095,21.023880,17.166565,16236.000000,-0.122440,-0.725677,-0.677053,18.215101,-8.420809,-13.701496,0.870482,0.426008,0.246533,-7.231459,59.636906,26.125416,-7.231459,59.636906,26.125416
162370.000000,-0.015137,-0.634766,-0.940918,16237.000000,-153.503418,39.546967,4.024506,16237.000000,43.994095,20.122421,17.765594,16237.000000,-0.117098,-0.709225,-0.695189,24.416235,-4.269511,-14.759597,0.867772,0.420534,0.264807,-7.313776,60.837048,26.285019,-7.313776,60.837048,26.285019
162380.000000,-0.099609,-0.645019,-0.908203,16238.000000,-150.207520,39.913177,5.611420,16238.000000,42.344101,20.122421,17.765594,16238.000000,-0.110333,-0.692032,-0.713385,27.487400,-4.191536,-12.052230,0.864655,0.415141,0.282896,-7.403665,62.009750,26.440340,-7.403665,62.009750,26.440340
162390.000000,-0.143066,-0.653808,-0.889160,16239.000000,-155.212402,39.485931,10.189056,16239.000000,44.294098,19.522415,18.965591,16239.000000,-0.104154,-0.675033,-0.730399,22.253519,-4.863328,-6.668755,0.861348,0.409814,0.300219,-7.530869,63.235756,26.585188,-7.530869,63.235756,26.585188
162400.000000,-0.118164,-0.591308,-0.954101,16240.000000,-156.555176,36.006927,12.813568,16240.000000,44.294098,20.122421,19.865585,16240.000000,-0.099658,-0.658518,-0.745937,20.883518,-8.378763,-3.586055,0.858099,0.404262,0.316604,-7.677938,64.476517,26.690746,-7.677938,64.476517,26.690746
162410.000000,-0.114258,-0.496582,-0.888672,16241.000000,-156.433105,35.640717,15.743256,16241.000000,42.794098,20.122421,19.865585,16241.000000,-0.096596,-0.641881,-0.760696,20.952272,-8.586119,-0.459994,0.854749,0.398989,0.331983,-7.849827,65.716873,26.789591,-7.849827,65.716873,26.789591
162420.000000,-0.133301,-0.478516,-0.838379,16242.000000,-153.808594,37.715912,16.536713,16242.000000,43.992630,18.922424,21.365585,16242.000000,-0.094801,-0.624860,-0.774960,23.329700,-6.408088,0.358617,0.851191,0.394231,0.346489,-8.027427,66.932266,26.907032,-8.027427,66.932266,26.907032
162430.000000,-0.121094,-0.431152,-0.906250,16243.000000,-150.512695,39.302826,17.879486,16243.000000,43.092636,17.869492,22.713150,16243.000000,-0.094298,-0.607459,-0.788734,26.059044,-4.858090,1.631716,0.847694,0.388798,0.360904,-8.218574,68.116600,27.037304,-8.218574,68.116600,27.037304
162440.000000,-0.059570,-0.401367,-0.987304,16244.000000,-150.329590,38.509369,19.893646,16244.000000,43.092636,16.519485,23.613144,16244.000000,-0.094299,-0.588914,-0.802675,25.480335,-5.698450,3.432616,0.844354,0.381599,0.376096,-8.431103,69.302155,27.154863,-8.431103,69.302155,27.154863
162450.000000,-0.021484,-0.397461,-1.008789,16245.000000,-149.230957,37.532806,17.391205,16245.000000,43.392639,16.519485,23.613144,16245.000000,-0.093348,-0.568547,-0.817338,25.730288,-6.620974,0.747100,0.841275,0.372457,0.391832,-8.619394,70.482117,27.256088,-8.619394,70.482117,27.256088
162460.000000,0.024414,-0.395019,-1.059082,16246.000000,-146.423340,37.654877,16.780853,16246.000000,41.292633,16.519485,24.663147,16246.000000,-0.090263,-0.546515,-0.832570,27.496475,-6.389152,0.096961,0.838227,0.362372,0.407506,-8.799027,71.641792,27.351223,-8.799027,71.641792,27.351223
162470.000000,-0.059082,-0.393555,-0.980469,16247.000000,-148.681641,35.518646,19.161224,16247.000000,41.292633,15.469498,25.413147,16247.000000,-0.085243,-0.523591,-0.847695,24.162823,-8.313060,2.362488,0.834628,0.352374,0.423353,-8.995765,72.831993,27.419147,-8.995765,72.831993,27.419147
162480.000000,-0.110840,-0.383789,-0.932129,16248.000000,-146.118164,35.274506,23.189545,16248.000000,42.492630,15.469498,25.413147,16248.000000,-0.080205,-0.500998,-0.861724,25.633545,-8.232111,6.002798,0.830638,0.342406,0.439090,-9.225013,74.003845,27.479328,-9.225013,74.003845,27.479328
162490.000000,-0.147461,-0.384277,-0.936523,16249.000000,-145.263672,33.870697,28.804779,16249.000000,42.192642,13.369492,24.813141,16249.000000,-0.077016,-0.479684,-0.874055,25.247639,-9.236209,10.828862,0.827207,0.331882,0.453413,-9.505226,75.172188,27.520603,-9.505226,75.172188,27.520603
162500.000000,-0.064453,-0.335449,-0.960937,16250.000000,-139.953613,39.730072,30.269623,16250.000000,42.192642,12.619492,26.613144,16250.000000,-0.075681,-0.459687,-0.884850,29.061081,-3.172484,11.233646,0.824866,0.319996,0.466047,-9.798746,76.291245,27.613049,-9.798746,76.291245,27.613049
162510.000000,-0.012207,-0.291016,-1.018066,16251.000000,-139.404297,40.096283,27.645111,16251.000000,41.442642,12.619492,26.613144,16251.000000,-0.074474,-0.440177,-0.894817,27.886618,-2.866783,7.649920,0.823126,0.306815,0.477836,-10.065752,77.407715,27.700745,-10.065752,77.407715,27.700745
162520.000000,-0.000488,-0.280273,-0.967773,16252.000000,-142.456055,39.852142,25.325775,16252.000000,42.342636,12.319489,27.963150,16252.000000,-0.071923,-0.420496,-0.904439,23.262053,-3.160069,4.633903,0.821370,0.293324,0.489195,-10.306753,78.556931,27.778276,-10.306753,78.556931,27.778276
162530.000000,0.067383,-0.265625,-0.960937,16253.000000,-143.127441,45.162201,25.814056,16253.000000,42.341171,10.669495,28.563141,16253.000000,-0.067381,-0.400901,-0.913640,21.219711,1.896354,4.542418,0.819493,0.279611,0.500250,-10.544413,79.714607,27.900517,-10.544413,79.714607,27.900517
162540.000000,0.089844,-0.251953,-0.910156,16254.000000,-141.296387,54.317474,27.706146,16254.000000,41.291168,10.669983,28.558258,16254.000000,-0.060215,-0.381891,-0.922243,21.664530,10.193808,5.784349,0.817502,0.265439,0.511110,-10.784252,80.855141,28.103861,-10.784252,80.855141,28.103861
162550.000000,0.084473,-0.242676,-0.886230,16255.000000,-138.671875,63.167572,28.804779,16255.000000,40.691177,9.919983,30.358261,16255.000000,-0.050444,-0.363833,-0.930097,22.748638,17.455343,6.139853,0.814975,0.251337,0.522155,-11.008724,81.969734,28.383877,-11.008724,81.969734,28.383877
162560.000000,0.101074,-0.181152,-0.882324,16256.000000,-133.544922,68.477631,26.241302,16256.000000,40.691177,7.819977,28.408264,16256.000000,-0.038699,-0.346564,-0.937228,26.048302,20.647312,2.938964,0.811936,0.237162,0.533399,-11.173144,83.033218,28.704111,-11.173144,83.033218,28.704111
162570.000000,0.078125,-0.142578,-0.858887,16257.000000,-130.676270,76.656342,23.006439,16257.000000,40.091171,7.819977,28.408264,16257.000000,-0.025658,-0.329254,-0.943893,26.808823,26.233856,-0.643089,0.809283,0.222389,0.543695,-11.264263,84.068581,29.091290,-11.264263,84.068581,29.091290
