emgT,emg,rms,mnf,mdf
435.000000,-0.008259,0.011048,21.982685,7.812500
436.000000,-0.007343,0.011047,22.019836,7.812500
437.000000,-0.005131,0.011034,22.059278,7.812500
438.000000,-0.009098,0.011010,22.081961,7.812500
439.000000,-0.013218,0.011049,22.112432,7.812500
440.000000,-0.010395,0.011062,22.155304,7.812500
441.000000,-0.008717,0.011072,22.215302,7.812500
442.000000,-0.007954,0.011062,22.262089,7.812500
443.000000,-0.010090,0.011070,22.305973,3.906250
444.000000,-0.011082,0.011080,22.342928,3.906250
445.000000,-0.010319,0.011092,22.381134,3.906250
446.000000,-0.009937,0.011089,22.417103,3.906250
447.000000,-0.011845,0.011087,22.464384,3.906250
448.000000,-0.008793,0.011079,22.503868,3.906250
449.000000,-0.010319,0.011113,22.556318,3.906250
450.000000,-0.009251,0.011120,22.613359,3.906250
451.000000,-0.009556,0.011116,22.676346,3.906250
452.000000,-0.012684,0.011135,22.725716,3.906250
453.000000,-0.014286,0.011151,22.767000,3.906250
454.000000,-0.012303,0.011131,22.823378,3.906250
455.000000,-0.013294,0.011157,22.872890,3.906250
456.000000,-0.012684,0.011183,22.929253,3.906250
457.000000,-0.009480,0.011193,22.980703,3.906250
458.000000,-0.012379,0.011193,23.026094,3.906250
459.000000,-0.014134,0.011219,23.085245,3.906250
460.000000,-0.011082,0.011237,23.145609,3.906250
461.000000,-0.009098,0.011257,23.201563,3.906250
462.000000,-0.005665,0.011268,23.268986,3.906250
463.000000,-0.012379,0.011302,23.342796,3.906250
464.000000,-0.018101,0.011346,23.412588,3.906250
465.000000,-0.012684,0.011315,23.475355,3.906250
466.000000,-0.015126,0.011372,23.530478,3.906250
467.000000,-0.012913,0.011378,23.582581,3.906250
468.000000,-0.011769,0.011406,23.649076,3.906250
469.000000,-0.005436,0.011400,23.730429,3.906250
470.000000,-0.004902,0.011407,23.806625,3.906250
471.000000,-0.008946,0.011432,23.866562,3.906250
472.000000,-0.011845,0.011461,23.921597,7.812500
473.000000,-0.011692,0.011477,23.954903,7.812500
474.000000,-0.011463,0.011492,24.001364,7.812500
475.000000,-0.011692,0.011519,24.047514,7.812500
476.000000,-0.009251,0.011493,24.086050,7.812500
477.000000,-0.009327,0.011491,24.120644,7.812500
478.000000,-0.009937,0.011474,24.156296,7.812500
479.000000,-0.009709,0.011462,24.191298,7.812500
480.000000,-0.008717,0.011451,24.219095,7.812500
481.000000,-0.007801,0.011437,24.247913,7.812500
482.000000,-0.007725,0.011416,24.271252,7.812500
483.000000,-0.008030,0.011398,24.292059,7.812500
484.000000,-0.008106,0.011370,24.311930,7.812500
485.000000,-0.009937,0.011356,24.328363,7.812500
486.000000,-0.014286,0.011346,24.323658,7.812500
487.000000,-0.013523,0.011319,24.326084,7.812500
488.000000,-0.010014,0.011271,24.337700,7.812500
489.000000,-0.008564,0.011267,24.336533,7.812500
490.000000,-0.005741,0.011219,24.333447,7.812500
491.000000,-0.009022,0.011141,24.322939,7.812500
492.000000,-0.010319,0.011093,24.299688,7.812500
493.000000,-0.011463,0.011061,24.273176,7.812500
494.000000,-0.012760,0.011040,24.245157,7.812500
495.000000,-0.013523,0.011047,24.220472,7.812500
496.000000,-0.009327,0.011028,24.196119,7.812500
497.000000,-0.010014,0.011029,24.171371,7.812500
498.000000,-0.009785,0.010988,24.146235,7.812500
499.000000,-0.012226,0.010969,24.116991,7.812500
500.000000,-0.012875,0.010954,24.084665,7.812500
501.000000,-0.010510,0.010926,24.050282,7.812500
502.000000,-0.008831,0.010888,24.018909,7.812500
503.000000,-0.008755,0.010850,23.986757,7.812500
504.000000,-0.008526,0.010838,23.958569,7.812500
505.000000,-0.010204,0.010836,23.928499,7.812500
506.000000,-0.012264,0.010819,23.899406,7.812500
507.000000,-0.014324,0.010801,23.870354,7.812500
508.000000,-0.011501,0.010813,23.840303,7.812500
509.000000,-0.009594,0.010823,23.810804,7.812500
510.000000,-0.007534,0.010794,23.784988,7.812500
511.000000,-0.009060,0.010784,23.760603,7.812500
512.000000,-0.007229,0.010729,23.736681,7.812500
513.000000,-0.008450,0.010709,23.711792,7.812500
514.000000,-0.008373,0.010676,23.687393,7.812500
515.000000,-0.011120,0.010677,23.660654,7.812500
516.000000,-0.009823,0.010665,23.638535,7.812500
517.000000,-0.009899,0.010668,23.618246,7.812500
518.000000,-0.010204,0.010672,23.600523,7.812500
519.000000,-0.009823,0.010627,23.586155,7.812500
520.000000,-0.009823,0.010604,23.597494,7.812500
521.000000,-0.009976,0.010573,23.605803,7.812500
522.000000,-0.006237,0.010546,23.613543,7.812500
523.000000,-0.008907,0.010528,23.628355,7.812500
524.000000,-0.011349,0.010555,23.645296,7.812500
525.000000,-0.009518,0.010520,23.658266,7.812500
526.000000,-0.010204,0.010506,23.674393,7.812500
527.000000,-0.011807,0.010509,23.683405,7.812500
528.000000,-0.008221,0.010480,23.687057,7.812500
529.000000,-0.005550,0.010477,23.690298,7.812500
530.000000,-0.006390,0.010446,23.708729,7.812500
531.000000,-0.011044,0.010461,23.727034,7.812500
